Action(SiteID=US|Country=US|Currency=USD|Version=585|CC=ISO-8859-1),OrderID,ItemID,TransactionID,ShippingStatus,ShippingCarrierUsed,ShipmentTrackingNumber
Status,,311535913222,671649355021,1,,
Status,,380703339359,702785541025,0,,
Status,,380857884318,702787215025,1,,
Status,,131249011128,1215915148003,0,,
Status,,310944339031,671656549021,1,,
Status,,311325545118,671657496021,1,,
Status,,381474769558,702791898025,1,,
Status,,311520600474,671657413021,0,,
Status,,310894736694,671659965021,1,,
Status,,310245537937,671663049021,1,,
Status,,311577862788,671669389021,1,,
Status,,310245939085,671670798021,1,,
Status,208863904010,208863904010,,0,,
Status,,381584552555,702805378025,1,,
Status,,140476842762,1257845570004,1,,
Status,,311501187151,671672466021,1,,
Status,,311441327282,671672678021,1,,
Status,,381366093139,702812331025,0,,
Status,,311468958962,671678654021,0,,
Status,,130882322646,1215944775003,0,,
Status,,380998679209,702815487025,1,,
Status,,140419923073,1257859042004,1,,
Status,,380815329271,702817979025,1,,
Status,,310692691067,671684511021,1,,
Status,,381458629798,702820075025,1,,
Status,,131467104397,1215954505003,1,,
Status,,131761580210,1215957800003,1,,
Status,,311592657987,671693324021,0,,
Status,,381471281385,702831326025,0,,
Status,,381498536840,702831325025,0,,
Status,,400148910039,540333755027,1,,
Status,,140446742373,1257878420004,1,,
Status,,130932579806,1215969110003,1,,
Status,,311474800539,671699169021,0,,
Status,208871084010,208871084010,,1,,
Status,,310742857290,671699782021,0,,
Status,,381443976635,702836725025,0,,
Status,,381299661599,702838667025,0,,
Status,,310269877368,671707487021,0,,
Status,,131558223620,1215981097003,1,,
Status,,131337060724,1215981824003,1,,
Status,,140446137958,1257896950004,1,,
Status,,310881724473,671710658021,0,,
Status,,131516631995,1215996698003,1,,
Status,,140476841882,1257949599004,1,,
Status,,140476841908,1257949906004,1,,
Status,,310829301532,671752067021,0,,
Status,,120961104451,1622691746002,0,,
Status,,310796799327,671762048021,1,,
Status,,131761580107,1216059756003,0,,
Status,,131256603922,1216059956003,1,,
Status,208897822010,208897822010,,0,,
Status,,381554798229,702907659025,0,,
Status,,310909548358,671772870021,1,,
Status,,311479472503,671774281021,0,,
Status,,311479472517,671774691021,1,,
Status,,311436841266,671775546021,1,,
Status,,310897688859,671776481021,0,,
Status,,131237939519,1216077045003,1,,
Status,,380828842220,702918600025,1,,
Status,,131243291696,1216081813003,1,,
Status,,131566939606,1216081990003,1,,
Status,,310692691125,671783334021,0,,
Status,,381549225072,702922839025,1,,
Status,,310478784349,671784240021,1,,
Status,,400148918752,540417536027,1,,
Status,,140446737292,1258007458004,1,,
Status,,310245948313,671787429021,1,,
Status,,311554755328,671787651021,1,,
Status,,381505302782,702926681025,1,,
Status,,380495063089,702927811025,1,,
Status,,131772070963,1216095193003,1,,
Status,,311151910800,671791608021,0,,
Status,,400148452203,540424360027,1,,
Status,,311501187403,671792689021,1,,
Status,,310221295512,671793783021,1,,
Status,,131256603034,1216102776003,1,,
Status,,380963766768,702936247025,0,,
Status,,380703338914,702936650025,1,,
Status,,130646818076,1216105362003,0,,
Status,,311550280112,671799526021,1,,
Status,,310245941446,671800297021,1,,
Status,,311479472503,671806239021,1,,
Status,,381505298374,702945764025,1,,
Status,,381587920740,702946979025,1,,
Status,,381396665725,702947039025,1,,
Status,,311413114524,671816080021,1,,
Status,,130932579804,1216127996003,1,,
Status,,380771633716,702961452025,1,,
Status,,381129528435,702966878025,1,,
Status,,131649378476,1216145047003,1,,
Status,,310245537937,671830749021,0,,
Status,,311487411642,671833263021,1,,
Status,,381566251250,702975573025,0,,
Status,,131774634838,1216153740003,0,,
Status,208914345010,208914345010,,0,,
Status,,310221593932,671837397021,1,,
Status,,381576008619,702979791025,1,,
Status,,311141796716,671842769021,1,,
Status,,311031550308,671848925021,1,,
Status,,310889906196,671851207021,1,,
Status,,120594450630,1622846213002,1,,
Status,,131645432029,1216177286003,1,,
Status,,381444740208,702996583025,1,,
Status,208918854010,208918854010,,1,,
Status,,381566158987,703011370025,1,,
Status,,130670977851,1216196511003,0,,
Status,,131706461492,1216197005003,1,,
Status,,130646816187,1216197048003,1,,
Status,,400169738706,540506137027,1,,
Status,,400148458079,540506889027,1,,
Status,,310378894026,671880106021,1,,
Status,,381486628642,703025481025,0,,
Status,,380931031765,703025602025,0,,
Status,,140446141772,1258143547004,1,,
Status,,311535206922,671886176021,1,,
Status,,131158757991,1216220081003,0,,
Status,,120860455262,1622905452002,0,,
Status,,131251654738,1216224339003,0,,
Status,208924970010,208924970010,,0,,
Status,,380957102079,703044291025,1,,
Status,,311325546060,671908533021,1,,
Status,,381323865477,703053284025,1,,
Status,,131256603413,1216250840003,0,,
Status,,310269878020,671913572021,1,,
Status,,131542449810,1216254451003,1,,
Status,,131648630616,1216258204003,1,,
Status,,311586013853,671918876021,1,,
Status,208930544010,208930544010,,0,,
Status,,311578772577,671921914021,1,,
Status,,381465333139,703067091025,0,,
Status,,380817899018,703068223025,1,,
Status,,311586014109,671924651021,1,,
Status,,380958835897,703073190025,1,,
Status,,310418730602,671936756021,1,,
Status,,311468955547,671939561021,0,,
Status,,311031558117,671940268021,1,,
Status,,311502416033,671941566021,0,,
Status,,380963766574,703086156025,0,,
Status,,400148460456,540566786027,1,,
Status,,311156038461,671942539021,1,,
Status,,380703332831,703087180025,0,,
Status,,131772713149,1216290185003,1,,
Status,,311514454720,671947465021,1,,
Status,208935099010,208935099010,,0,,
Status,,310888128039,671950096021,1,,
Status,,131656419550,1216296377003,1,,
Status,,310269878712,671953813021,0,,
Status,,311514458414,671954878021,0,,
Status,,131249011011,1216303598003,0,,
Status,,381246238012,703102791025,0,,
Status,,311514458414,671957971021,1,,
Status,,310692691096,671958890021,1,,
Status,,311155955877,671958965021,0,,
Status,,140446138128,1258242350004,1,,
Status,,310245539032,671959074021,1,,
Status,,381471377250,703105038025,1,,
Status,,131170249249,1216307492003,1,,
Status,,310267768342,671960545021,1,,
Status,,310321875414,671962916021,0,,
Status,,311550277248,671963124021,1,,
Status,,311506362166,671967066021,0,,
Status,,381075262117,703117707025,0,,
Status,,310321870596,671977149021,0,,
Status,,380789129647,703123899025,0,,
Status,,381471358647,703125852025,0,,
Status,,381531066199,703128401025,0,,
Status,,380789144076,703128754025,0,,
Status,,381095560442,703131362025,0,,
Status,,381469467248,703134351025,1,,
Status,,131256603326,1216342876003,1,,
Status,,120579096671,1623065954002,1,,
Status,,380815329156,703144596025,1,,
Status,,311383810786,672000967021,0,,
Status,,131292226038,1216389415003,1,,
Status,,131157053753,1216396678003,1,,
Status,,311514458699,672030398021,1,,
Status,,131724906634,1216402453003,1,,
Status,,310237509458,672035838021,0,,
Status,,311502414013,672036170021,0,,
Status,,131774634679,1216414622003,1,,
Status,,131670451193,1216419541003,1,,
Status,208961467010,208961467010,,0,,
Status,,310939698579,672048533021,0,,
Status,,380861108580,703197789025,0,,
Status,,140446135958,1258383943004,1,,
Status,,310991029463,672059273021,0,,
Status,,131156429861,1216441053003,1,,
Status,,311031550729,672061391021,0,,
Status,,311589407637,672065340021,0,,
Status,,131593512446,1216454675003,1,,
Status,,380995022900,703220355025,1,,
Status,,311135828629,672070530021,0,,
Status,,311144904650,672070999021,0,,
Status,,120606396979,1623193479002,1,,
Status,,310975064253,672071903021,0,,
Status,,311031556850,672073633021,1,,
Status,,311323940288,672074259021,1,,
Status,,131774634727,1216464382003,0,,
Status,,310838094118,672078780021,1,,
Status,,380771625977,703230348025,1,,
Status,,400148452092,540698436027,1,,
Status,,311464815915,672082672021,1,,
Status,,131739644230,1216477647003,1,,
Status,,311578772551,672090423021,0,,
Status,,381588297904,703245346025,1,,
Status,208972890010,208972890010,,1,,
Status,,400148460907,540720715027,1,,
Status,,310930268028,672104437021,1,,
Status,,131493813473,1216505364003,1,,
Status,,131671220923,1216514324003,1,,
Status,,120854225672,1623269747002,1,,
Status,,381513339984,703273415025,0,,
Status,,311578794808,672122679021,0,,
Status,,310796833922,672127691021,0,,
Status,,311479472697,672127708021,1,,
Status,,130973009243,1216527970003,0,,
Status,,400148912900,540744814027,1,,
Status,,381458629915,703284574025,1,,
Status,,131687729118,1216536177003,1,,
Status,,140433583976,1258495973004,0,,
Status,,311568236042,672140161021,1,,
Status,,381100808965,703304092025,1,,
Status,,311469468460,672147694021,1,,
Status,,381565337609,703310698025,1,,
Status,,131671195512,1216561812003,0,,
Status,,131250898709,1216569012003,1,,
Status,,131256598641,1216571960003,1,,
Status,,381276187592,703322483025,1,,
Status,,381549240019,703324120025,0,,
Status,,311442609821,672169070021,1,,
Status,,310729015719,672172112021,0,,
Status,,310221594306,672175418021,1,,
Status,,380963766088,703338006025,0,,
Status,,311023672309,672180569021,0,,
Status,,311006286854,672180774021,0,,
Status,,311436841365,672181027021,1,,
Status,,131082847255,1216599222003,0,,
Status,,131460015671,1216602601003,0,,
Status,,140446743627,1258564232004,0,,
Status,,310221294753,672187717021,1,,
Status,,131230799454,1216605377003,0,,
Status,,381518256475,703349640025,0,,
Status,,381345956887,703353454025,0,,
Status,,311155953812,672196221021,1,,
Status,,311505248434,672196387021,1,,
Status,,131687741016,1216618276003,0,,
Status,,381591737175,703359877025,1,,
Status,,381443975151,703360043025,0,,
Status,,131205905562,1216623451003,0,,
Status,,131156424543,1216623657003,1,,
Status,,140433583976,1258586518004,0,,
Status,,311546592736,672203755021,0,,
Status,208992996010,208992996010,,0,,
Status,,311258397057,672206743021,0,,
Status,,131695299842,1216627703003,1,,
Status,,131667461175,1216628263003,0,,
Status,208993422010,208993422010,,0,,
Status,,381513334215,703370899025,1,,
Status,208994760010,208994760010,,0,,
Status,,381086274613,703379327025,0,,
Status,,381323866801,703379421025,1,,
Status,,380608745499,703381215025,1,,
Status,,380608746195,703381545025,1,,
Status,,310376878588,672221174021,0,,
Status,,310841143949,672221649021,1,,
Status,,131156425133,1216648004003,0,,
Status,,131673198187,1216651902003,0,,
Status,,310760761706,672229061021,0,,
Status,,381092970072,703392628025,0,,
Status,,311218646859,672231012021,0,,
Status,,310862242259,672232045021,1,,
Status,,131091004617,1216659900003,0,,
Status,,131633532208,1216662948003,0,,
Status,,380771626452,703399419025,0,,
Status,,131711962785,1216665851003,0,,
Status,,120594451402,1623453723002,0,,
Status,,131695299487,1216675948003,0,,
Status,,130978842232,1216679674003,0,,
Status,,380828178570,703419507025,0,,
Status,,380862406488,703420995025,0,,
Status,,310245946895,672258168021,0,,
Status,,380805291684,703431420025,0,,
Status,,381155332114,703431677025,1,,
Status,,310087276547,672273703021,0,,
Status,,311241199073,672280874021,0,,
Status,,310245938282,672286100021,0,,
Status,,380703332800,703454763025,0,,
Status,,380963768053,703457082025,0,,
Status,,131155525795,1216742764003,0,,
Status,,381486651226,703460357025,0,,
Status,,131712836617,1216746068003,0,,
Status,209017799010,209017799010,,0,,
Status,,381544510386,703466432025,0,,
Status,,131687730766,1216757271003,0,,
Status,,310932459891,672309945021,1,,
Status,,310333594786,672313162021,0,,
Status,,310964269235,672317504021,0,,
Status,,131063704261,1216775993003,1,,
Status,,131717273824,1216776945003,0,,
Status,,131290404974,1216779496003,0,,
Status,,311514454720,672320911021,0,,
Status,,381160750949,703491268025,0,,
Status,,131156429770,1216783624003,0,,
Status,,140446745168,1258760288004,0,,
Status,,131069268982,1216786132003,1,,
Status,,130642509686,1216763086003,1,,
Status,,131263498150,1216796280003,0,,
Status,,131623910252,1216797160003,0,,
Status,,311442609821,672336169021,1,,
Status,,311436840930,672336412021,1,,
Status,,380880840827,703506235025,0,,
Status,,310958945546,672338621021,0,,
Status,,131753205809,1216805656003,0,,
Status,,140476841564,1258783131004,0,,
Status,,131250899123,1216806693003,0,,
Status,,381549184198,703509369025,0,,
Status,,140446731939,1258785090004,0,,
Status,,381587920559,703514074025,0,,
Status,,381486651858,703513328025,0,,
Status,,380767744056,703516633025,0,,
Status,,311155955877,672347967021,0,,
Status,,131731093932,1216816781003,0,,
Status,,131786641645,1216817462003,0,,
Status,,310814563989,672351635021,0,,
Status,,131630122493,1216822171003,0,,
Status,,310830932944,672354293021,0,,
Status,,310321840047,672355951021,0,,
Status,,381443980129,703525351025,0,,
Status,,131595662795,1216826508003,0,,
Status,,380663496516,703533002025,0,,
Status,,400172426095,540971154027,1,,
Status,,131337139787,1216837718003,0,,
Status,,131256602978,1216838687003,0,,
Status,,311031556243,672366828021,0,,
Status,,311403861632,672368648021,0,,
Status,,311202365585,672372186021,0,,
Status,,310316654044,672373301021,0,,
Status,,131558219245,1216848502003,0,,
Status,,310087276547,672374169021,1,,
Status,,131311349108,1216854935003,0,,
Status,,381518235020,703556145025,0,,
Status,,311194216076,672386617021,0,,
Status,,380876470665,703558477025,0,,
Status,,311403860593,672389554021,0,,
Status,,311584445027,672395556021,0,,
Status,,131256602785,1216878632003,0,,
Status,,311464815843,672402764021,0,,
Status,,381338458144,703575509025,0,,
Status,,380721558662,703582071025,1,,
Status,,381305585762,703585559025,0,,
Status,,311437289187,672414242021,0,,
Status,,310692691120,672417210021,0,,
Status,,310321832746,672419706021,0,,
Status,,131256602288,1216910064003,0,,
Status,,131161896713,1216911699003,0,,
Status,209044038010,209044038010,,0,,
Status,,380957102074,703606575025,0,,
Status,,381591737361,703607549025,0,,
Status,,311156013106,672433399021,0,,
Status,,140446141772,1258912563004,0,,
Status,,140484112233,1258913133004,0,,
Status,,310918384803,672438253021,0,,
Status,,310333594759,672438594021,0,,
Status,,131593512126,1216932261003,0,,
Status,,381505281856,703613612025,0,,
Status,,131143094213,1216936732003,0,,
Status,,131774634597,1216942091003,0,,
Status,,311489486977,672447549021,0,,
Status,209046856010,209046856010,,0,,
Status,,381518990494,703623187025,0,,
Status,,380789144006,703623976025,0,,
Status,,380662221374,703625493025,0,,
Status,,130742387021,1216949028003,0,,
Status,,131063703924,1216949448003,0,,
Status,,131600244153,1216949553003,0,,
Status,,380877064244,703627378025,0,,
Status,,310228801046,672453947021,0,,
Status,,310245944813,672455243021,0,,
Status,,311550238943,672455257021,0,,
Status,,311483012953,672455340021,0,,
Status,,131256603449,1216952745003,0,,
Status,,130932579769,1216953079003,0,,
Status,,310245535232,672457118021,0,,
Status,,120854236930,1623807790002,0,,
Status,,311325540560,672458738021,0,,
Status,,310318151993,672458957021,0,,
Status,,310318151998,672459122021,0,,
Status,,381066283122,703634065025,0,,
Status,,140446733715,1258946011004,0,,
Status,,381566159144,703636899025,0,,
Status,,310975063795,672462216021,0,,
Status,209049397010,209049397010,,0,,
Status,,311455397712,672464402021,0,,
Status,,311583849670,672464526021,0,,
Status,,311238767287,672468022021,0,,
Status,,120960593521,1623825894002,0,,
Status,,311348700788,672475865021,0,,
Status,,130949692435,1216976828003,0,,
Status,,131695293997,1216979372003,0,,
Status,,380715995926,703654602025,1,,
Status,,380863687327,703655308025,0,,
Status,,381566166118,703655026025,0,,
Status,,131593512084,1216981755003,0,,
Status,,311491344960,672481409021,0,,
Status,,131254820443,1216983884003,0,,
Status,,130670977851,1216985112003,0,,
Status,,140446140768,1258981414004,0,,
Status,209054581010,209054581010,,0,,
Status,,311363590068,672489634021,0,,
Status,,381499708143,703671440025,0,,
Status,,310245541023,672501720021,0,,
Status,,381359445600,703680664025,0,,
Status,,131640543749,1217015843003,0,,
Status,,131615668367,1217021440003,0,,
Status,,130994976368,1217021456003,0,,
Status,,380703332828,703695425025,0,,
Status,,130679052661,1217037019003,0,,
Status,,131670501221,1217043263003,0,,
Status,,381066287326,703714171025,0,,
Status,,131347259258,1217063237003,0,,
Status,,310245540689,672547226021,0,,
Status,,381199121416,703726581025,0,,
Status,,131753234885,1217075926003,0,,
Status,,131670501221,1217076045003,0,,
Status,,131069264656,1217076181003,0,,
Status,,310376897811,672557487021,0,,
Status,,311491976174,672558079021,0,,
Status,,140284879276,1259085234004,0,,
Status,,380721558414,703741551025,0,,
Status,,131656324701,1217093778003,0,,
Status,,131256599264,1217095616003,0,,
Status,,311156041763,672566851021,0,,
Status,,380841272841,703744861025,0,,
Status,,131173961175,1217099963003,0,,
Status,209076502010,209076502010,,0,,
Status,,131237942999,1217107098003,0,,
Status,,310321865740,672576454021,0,,
Status,,131065353572,1217119104003,0,,
Status,,311479472670,672586316021,0,,
Status,,120934799431,1624013859002,0,,
Status,,310814568636,672589542021,0,,
Status,,311464815768,672591352021,0,,
Status,,311563987967,672591437021,0,,
Status,,311583610643,672592197021,0,,
Status,,381594950999,703774617025,0,,
Status,,130740585183,1217135837003,0,,
Status,,380703338814,703783236025,0,,
Status,,310818649291,672603701021,0,,
Status,,131048145653,1217146991003,0,,
Status,,130670975344,1217150035003,0,,
Status,,131739644119,1217158843003,0,,
Status,,311222937339,672616169021,0,,
Status,,381471376608,703798215025,0,,
Status,,381305585466,703809747025,0,,
Status,,130585840514,1217176394003,0,,
Status,,381266024546,703814629025,0,,
Status,,310269879102,672631979021,0,,
Status,,131065348577,1217182745003,0,,
Status,,131769025834,1217183533003,0,,
Status,,381584326002,703820145025,0,,
Status,,131134002834,1217201034003,0,,
Status,,311474802329,672648074021,0,,
Status,,131249011112,1217203779003,0,,
Status,,380963767244,703839527025,0,,
Status,,131695316841,1217217040003,0,,
Status,,120854249761,1624127460002,0,,
Status,,381594951323,703844745025,0,,
Status,,131623910082,1217219437003,0,,
Status,,400148911714,541254599027,0,,
Status,209095315010,209095315010,,0,,
Status,,310930268179,672666068021,0,,
Status,,310951248337,672669449021,0,,
Status,,310895861920,672672703021,0,,
Status,,131069269476,1217239348003,0,,
Status,,311479472516,672679696021,0,,
Status,,381549184079,703866163025,0,,
Status,,311012680319,672682919021,0,,
Status,,131638203655,1217249828003,0,,
Status,,311295651048,672685003021,0,,
Status,,130642498937,1217252989003,0,,
Status,,140446141772,1259261229004,0,,
Status,,381576930452,703873808025,0,,
Status,,310245943093,672689625021,0,,
Status,,381443974723,703876109025,0,,
Status,,131542450099,1217257235003,0,,
Status,,310221294945,672690033021,0,,
Status,,131687730766,1217261430003,0,,
Status,,311520551266,672694831021,0,,
Status,,311403866165,672695902021,0,,
Status,,311229175277,672696728021,0,,
Status,,311584444977,672697063021,0,,
Status,,310838093875,672697482021,0,,
Status,,381594951323,703885992025,0,,
Status,,310378895053,672698730021,0,,
Status,,311031556735,672701439021,0,,
Status,,311566956934,672709238021,0,,
Status,,380804697822,703898042025,0,,
Status,,131088017924,1217281315003,0,,
Status,,131088011263,1217281691003,0,,
Status,,381607927152,703899216025,0,,
Status,,381555612386,703898609025,0,,
Status,,130932579806,1217286085003,0,,
Status,,310901607217,672714179021,0,,
Status,,310267815491,672719447021,0,,
Status,,400148454713,541307580027,0,,
Status,,131645432029,1217293905003,0,,
Status,209104450010,209104450010,,0,,
Status,,310944339249,672721706021,0,,
Status,,380771626252,703911803025,0,,
Status,,131156429878,1217298520003,0,,
Status,,130932579852,1217303994003,0,,
Status,,310222411660,672728490021,0,,
Status,,131137450974,1217307589003,0,,
Status,,381444740089,703920730025,0,,
Status,,131739584256,1217309543003,0,,
Status,,381486651232,703928251025,0,,
Status,,131755193968,1217318344003,0,,
Status,,381486651580,703932638025,0,,
Status,,310814549464,672747298021,0,,
Status,,400148917580,541331944027,0,,
Status,,131069271443,1217338779003,0,,
Status,,131558229125,1217348275003,0,,
Status,,131749735060,1217349242003,0,,
Status,,311488841518,672773640021,0,,
Status,,311155953801,672777047021,0,,
Status,,130679057031,1217374688003,0,,
Status,,310228799833,672785007021,0,,
Status,,130590796449,1217380029003,0,,
Status,,131633534511,1217396427003,0,,
Status,,381608006025,703988303025,0,,
Status,,131143433289,1217400934003,0,,
Status,,310245946895,672808073021,0,,
Status,,131671221191,1217413089003,0,,
Status,,311441327468,672811968021,0,,
Status,,311412572944,672814610021,0,,
Status,,310918384748,672816675021,0,,
Status,,131138820371,1217423692003,0,,
Status,,381205110880,704011380025,0,,
Status,,140413705277,1259446713004,0,,
Status,,381602529580,704015331025,0,,
Status,,381331605162,704015532025,0,,
Status,,310333595008,672824374021,0,,
Status,,381012158280,704017058025,0,,
Status,209129603010,209129603010,,0,,
Status,209130250010,209130250010,,0,,
Status,,140446731939,1259470458004,0,,
Status,,311249086054,672837835021,0,,
Status,,381431000214,704031328025,0,,
Status,,310222616546,672838708021,0,,
Status,,311413114237,672838860021,0,,
Status,,131654765542,1217452634003,0,,
Status,,381092968035,704034892025,0,,
Status,,381437902080,704042069025,0,,
Status,,311399370403,672851013021,0,,
Status,,131700241787,1217468794003,0,,
Status,,131516661640,1217469477003,0,,
Status,,130932579769,1217479003003,0,,
Status,,131788492672,1217480647003,0,,
Status,,381505302971,691350232025,1,,
Status,,131516658439,1201495768003,1,,
Status,,131711127679,1201501359003,1,,
Status,,311194216814,660885812021,1,,
Status,,131584803772,1201503420003,1,,
Status,206496746010,206496746010,,1,,
Status,,310829302066,660890329021,1,,
Status,,131633531900,1201508744003,1,,
Status,,380771626571,691368984025,1,,
Status,,131600464828,1201521588003,1,,
Status,,400148457232,530172809027,1,,
Status,206500111010,206500111010,,1,,
Status,,380963767081,691377570025,1,,
Status,,381543770294,691378075025,0,,
Status,,140433584077,1242451049004,1,,
Status,,380964670415,691391788025,0,,
Status,,131671195173,1201544717003,1,,
Status,,310376887613,660919991021,1,,
Status,,311124355582,660920391021,1,,
Status,,311184243987,660922385021,1,,
Status,,131376432279,1201555166003,1,,
Status,,311413117595,660929942021,1,,
Status,,311478272210,660930409021,1,,
Status,,311436841266,660931467021,1,,
Status,,120322268241,1604789241002,0,,
Status,,380771626032,691410076025,1,,
Status,,381452224925,691410645025,1,,
Status,,131671220853,1201585529003,1,,
Status,,310245946437,660952689021,1,,
Status,,311557033274,660952908021,1,,
Status,,311113566055,660953876021,1,,
Status,206512338010,206512338010,,1,,
Status,,131638202354,1201600781003,1,,
Status,,380963762621,691445744025,1,,
Status,,131632307399,1201614837003,1,,
Status,,380815329243,691454568025,1,,
Status,,400148904971,530248178027,1,,
Status,,311514454910,660976300021,1,,
Status,,380885177720,691461795025,1,,
Status,,380931031242,691462447025,1,,
Status,206518525010,206518525010,,1,,
Status,,120312826385,1604884602002,0,,
Status,,311498312089,660991136021,1,,
Status,,311474801979,660993746021,1,,
Status,,310245945645,660995552021,1,,
Status,,381266026197,691484095025,0,,
Status,,380895293594,691484735025,1,,
Status,,380861615595,691489267025,1,,
Status,,311474802335,661006767021,1,,
Status,,310321877604,661007423021,1,,
Status,,140476838640,1242601103004,1,,
Status,,380998679145,691505064025,1,,
Status,,381331600244,691505899025,1,,
Status,,310221600973,661023477021,1,,
Status,,381383809751,691508966025,1,,
Status,,131386504085,1201689919003,1,,
Status,,381500717652,691510697025,0,,
Status,,311156013048,661028875021,1,,
Status,,381553064606,691512861025,1,,
Status,,310918384690,661030285021,1,,
Status,,400148916296,530302178027,1,,
Status,,120312826385,1604953217002,0,,
Status,,131584803772,1201698346003,1,,
Status,,310894736655,661035081021,1,,
Status,,130928473855,1201705744003,1,,
Status,,380757328200,691521480025,1,,
Status,,131322223860,1201707687003,1,,
Status,,120800485919,1604965719002,1,,
Status,,140446143758,1242643530004,1,,
Status,,140446741250,1242643961004,1,,
Status,,131649392815,1201713138003,1,,
Status,,400148460456,530313883027,1,,
Status,,131256603068,1201716744003,1,,
Status,,380862406201,691530972025,1,,
Status,,311442738502,661047847021,1,,
Status,,310835625967,661048943021,1,,
Status,,310321872124,661050975021,1,,
Status,,311436796981,661051026021,1,,
Status,,310709056590,661051261021,0,,
Status,,131405248601,1201726020003,1,,
Status,,131405248638,1201726506003,1,,
Status,,380857884303,691539934025,1,,
Status,,310726692455,661059446021,1,,
Status,,311501187481,661059115021,1,,
Status,,381505302538,691547843025,1,,
Status,,310692691096,661063097021,1,,
Status,,130825062787,1201740123003,0,,
Status,,140270674417,1242679753004,1,,
Status,,120961120943,1605007640002,1,,
Status,,380812451937,691556609025,1,,
Status,,131104426051,1201747554003,1,,
Status,,311040572231,661070595021,1,,
Status,,381383809667,691562322025,1,,
Status,,311093252834,661077869021,1,,
Status,,310333611464,661080597021,1,,
Status,,400148463064,530351714027,1,,
Status,,131157053964,1201792900003,1,,
Status,,131623986759,1201798415003,1,,
Status,,131091004624,1201798729003,1,,
Status,206546989010,206546989010,,1,,
Status,,311084801241,661113402021,1,,
Status,,380815329167,691605251025,1,,
Status,,310321864887,661118415021,1,,
Status,,381437903791,691612726025,1,,
Status,,381513340309,691614270025,1,,
Status,,311488750943,661129179021,1,,
Status,,310245538529,661129528021,1,,
Status,,311413114587,661130152021,1,,
Status,,120606395689,1605118446002,1,,
Status,,131695175013,1201834626003,1,,
Status,,381355810447,691623887025,0,,
Status,,381431000268,691624567025,1,,
Status,,310844244455,661146778021,1,,
Status,,311039381854,661149127021,1,,
Status,,131736720997,1201859663003,0,,
Status,,380946922008,691645796025,1,,
Status,,311500700806,661157506021,1,,
Status,,131103743548,1201870760003,1,,
Status,,310418741919,661160212021,1,,
Status,,140270673516,1242822635004,1,,
Status,,310894736655,661163378021,0,,
Status,,380918580864,691655668025,1,,
Status,,310321866439,661163971021,1,,
Status,,310224767308,661167748021,1,,
Status,,131724181043,1201885120003,0,,
Status,,311031556580,661175439021,1,,
Status,,381431000326,691668257025,1,,
Status,,120312826385,1605194740002,0,,
Status,,310324919468,661176543021,1,,
Status,,310932459690,661184962021,1,,
Status,,131687746935,1201915958003,1,,
Status,,130882322295,1201919201003,1,,
Status,,311450534220,661196244021,0,,
Status,,310418571309,661203304021,1,,
Status,,381070148455,691698911025,0,,
Status,,381535829949,691698993025,1,,
Status,,131263498628,1201931181003,0,,
Status,,131008921434,1201932233003,1,,
Status,,130590783256,1201936538003,1,,
Status,,381329545781,691704482025,0,,
Status,,311482800848,661210451021,0,,
Status,,131656399029,1201945285003,1,,
Status,,131649276602,1201945728003,1,,
Status,,311478306513,661215759021,1,,
Status,,131139106561,1201945835003,1,,
Status,,310238062441,661217390021,1,,
Status,,131595662795,1201949293003,1,,
Status,,381331605530,691720317025,1,,
Status,,400148459900,530500641027,1,,
Status,,140446137262,1242931706004,1,,
Status,,131671627858,1201978926003,1,,
Status,,381450085574,691742923025,1,,
Status,,131237942071,1201992717003,1,,
Status,,311442609875,661254186021,1,,
Status,,140446735106,1242955418004,1,,
Status,,400148458022,530520679027,1,,
Status,,310972673116,661257750021,1,,
Status,,311363589514,661258799021,1,,
Status,,381305585543,691770148025,1,,
Status,,310895861745,661272867021,1,,
Status,,131656419477,1202020445003,1,,
Status,,131156429861,1202024082003,1,,
Status,,120587006049,1605357782002,1,,
Status,,131304678112,1202025737003,1,,
Status,,381264753539,691778088025,1,,
Status,,311387852210,661279284021,1,,
Status,,310644654060,661280891021,1,,
Status,,310087276685,661285040021,1,,
Status,,311031556799,661288044021,1,,
Status,,311031550096,661293013021,1,,
Status,,140413898796,1243008228004,1,,
Status,,381355810328,691792811025,1,,
Status,206585577010,206585577010,,0,,
Status,,381458629721,691794055025,1,,
Status,,380861615717,691795232025,1,,
Status,,310796834226,661298635021,1,,
Status,,120484117987,1605396482002,1,,
Status,,311344067895,661301121021,1,,
Status,,131640543567,1202057950003,1,,
Status,,310881729318,661302467021,1,,
Status,,140446746425,1243021940004,1,,
Status,,380884947994,691805805025,1,,
Status,,311474801745,661305194021,1,,
Status,,381535829822,691807902025,1,,
Status,,310790792321,661308635021,0,,
Status,,380876470665,691810078025,1,,
Status,,311535911077,661309398021,1,,
Status,,310221294945,661309483021,1,,
Status,,380771626540,691812396025,1,,
Status,,311221306928,661311294021,1,,
Status,,310376882798,661311700021,1,,
Status,,311031557872,661311794021,1,,
Status,,380757229021,691814717025,1,,
Status,,131190606764,1202071737003,0,,
Status,,140270670975,1243037582004,1,,
Status,,311097283171,661314496021,1,,
Status,,311479472820,661320957021,1,,
Status,,131088018008,1202083002003,1,,
Status,,131682957606,1202084834003,1,,
